srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smean,dmean,trans_depth,response_body_len,sjit,djit,stime,ltime,sinpkt,dinpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.5,1181,149.171.126.8,5190,tcp,FIN,0.09792,1470,1728,31,29,5,4,-,114705.8828,131127.4531,22,14,255,255,2647048096,2647380990,67,123,0,0,416.808751,15.245301,1421927576,1421927576,4.662857,7.470461,0.000828,0.000667,0.000161,0,0,0,0,0,8,8,2,3,2,1,2,,0
59.166.0.6,21258,149.171.126.2,53,udp,CON,0.001067,130,162,31,29,0,0,dns,487347.7188,607310.25,2,2,0,0,0,0,65,81,0,0,0,0,1421927576,1421927576,0.011,0.006,0,0,0,0,0,0,0,0,2,2,5,5,1,1,1,,0
59.166.0.0,6925,149.171.126.2,22,tcp,FIN,0.050826,5928,8010,31,29,14,17,ssh,918112.8125,1239050.875,62,58,255,255,2171244099,21975782,96,138,0,0,142.387018,150.892043,1421927576,1421927576,0.833213,0.878439,0.000761,0.000618,0.000143,0,0,0,0,0,2,1,5,5,2,1,1,,0
59.166.0.3,19395,149.171.126.2,36759,tcp,FIN,0.028754,4014,59460,31,29,7,28,-,1100368.625,16306879,68,70,255,255,2591245636,2597019532,59,849,0,0,0,22.043289,1421927576,1421927576,0.424373,0.414471,0.000867,0.000566,0.000301,0,0,0,0,0,9,6,5,4,1,1,2,,0
59.166.0.6,54504,149.171.126.6,54547,tcp,FIN,0.004862,8928,320,31,29,4,1,ftp-data,13642123,439325.4063,14,6,255,255,2527060873,392109831,638,53,0,0,18.682179,1.386996,1421927576,1421927576,0.374,0.838,0.000709,0.00054,0.000169,0,0,0,0,0,3,3,6,5,1,1,4,,0
59.166.0.6,60826,149.171.126.6,56538,tcp,FIN,0.003117,320,1862,31,29,1,2,ftp-data,685274.3125,4183509.75,6,8,255,255,381672502,385546241,53,233,0,0,30.863807,0.591455,1421927576,1421927576,0.5584,0.366714,0.000707,0.000546,0.000161,0,0,0,0,0,3,3,6,5,1,1,4,,0
59.166.0.3,46372,149.171.126.9,5190,tcp,FIN,0.435905,1470,1728,31,29,5,4,-,25767.08203,29455.95898,22,14,255,255,4074533853,4079042312,67,123,0,0,1475.96051,48.796852,1421927575,1421927576,20.75738,33.47277,0.000767,0.000616,0.000151,0,0,0,0,0,9,4,2,4,1,1,1,,0
59.166.0.0,39318,149.171.126.6,7669,tcp,FIN,0.010669,2438,19266,31,29,7,13,-,1780110.5,14085668,38,40,255,255,2287050544,166682246,64,482,0,0,0,17.039054,1421927576,1421927576,0.279189,0.258923,0.000736,0.000568,0.000168,0,0,0,0,0,3,4,6,5,1,1,1,,0
59.166.0.5,5610,149.171.126.8,80,tcp,FIN,1.761665,1684,10168,31,29,3,5,http,7102.37207,43613.28516,14,18,255,255,3234533313,3292718645,120,565,1,3924,9659.578582,8455.752788,1421927574,1421927576,135.485389,103.591706,0.000749,0.000601,0.000148,0,0,1,0,0,1,1,2,3,1,1,2,,0
59.166.0.8,28936,149.171.126.7,143,tcp,FIN,0.963927,7814,16912,31,29,30,32,-,64320.22656,139247.0625,122,126,255,255,1809148687,1822803210,64,134,0,0,494.531493,490.188623,1421927575,1421927576,7.963363,7.707056,0.00068,0.00054,0.00014,0,0,0,0,0,5,3,2,2,1,1,1,,0
59.166.0.0,9851,149.171.126.7,22,tcp,FIN,0.282897,5928,8010,31,29,14,17,ssh,164950.5,222611.0625,62,58,255,255,201661066,2351590023,96,138,0,0,299.450433,312.130484,1421927576,1421927576,4.637656,4.948035,0.000875,0.000716,0.000159,0,0,0,0,0,2,2,2,5,2,1,1,,0
59.166.0.3,64998,149.171.126.6,53,udp,CON,0.001088,146,178,31,29,0,0,dns,536764.6875,654411.75,2,2,0,0,0,0,73,89,0,0,0,0,1421927576,1421927576,0.011,0.009,0,0,0,0,0,0,0,0,3,2,6,4,1,1,1,,0
59.166.0.5,40391,149.171.126.2,5190,tcp,FIN,0.004506,1470,1728,31,29,5,4,-,2492676.5,2849534,22,14,255,255,321660358,321911786,67,123,0,0,0,0.390081,1421927576,1421927576,0.214571,0.296231,0.000654,0.000519,0.000135,0,0,0,0,0,8,6,5,3,2,1,1,,0
59.166.0.6,23936,149.171.126.6,21,tcp,FIN,0.022643,2934,3740,31,29,11,15,ftp,1016826.375,1297001.25,52,54,255,255,381671133,2532307734,56,69,0,0,30.308011,0.732863,1421927576,1421927576,0.437451,0.416868,0.000683,0.000546,0.000137,0,0,0,1,1,1,1,6,5,1,1,4,,0
175.45.176.1,64581,149.171.126.18,110,tcp,FIN,0.784385,1136,46162,62,252,7,23,pop3,11106.79004,461395.8438,24,50,255,255,2367791828,3844441918,47,923,0,0,1853.238344,1254.641288,1421927576,1421927576,34.103697,15.657572,0.040909,0.0131,0.027809,0,1,0,0,0,1,1,3,3,1,1,3,Exploits,1
175.45.176.1,40245,149.171.126.18,56301,tcp,FIN,0.52094,364,854,62,252,1,2,ftp-data,4898.836426,11486.92773,8,8,255,255,219542768,3810563180,46,107,0,0,4991.200698,153.711703,1421927575,1421927576,74.419998,67.037,0.103361,0.047502,0.055859,0,1,0,0,0,1,1,3,3,1,1,3,Exploits,1
175.45.176.1,40245,149.171.126.18,56301,tcp,FIN,0.52094,364,854,62,252,1,2,ftp-data,4898.836426,11486.92773,8,8,255,255,219542768,3810563180,46,107,0,0,4991.200698,153.711703,1421927575,1421927576,74.419998,67.037,0.103361,0.047502,0.055859,0,1,0,0,0,1,1,3,3,1,1,3,Exploits,1
175.45.176.1,36359,149.171.126.18,21,tcp,FIN,1.182451,1178,1636,62,252,7,9,ftp,7611.309082,10567.87988,22,22,255,255,1710482067,107710644,54,74,0,0,3092.338397,3741.638942,1421927575,1421927576,56.30719,55.598095,0.05376,0.007079,0.046681,0,1,0,1,1,1,1,3,3,1,1,3,Exploits,1
175.45.176.1,36359,149.171.126.18,21,tcp,FIN,1.182451,1178,1636,62,252,7,9,ftp,7611.309082,10567.87988,22,22,255,255,1710482067,107710644,54,74,0,0,3092.338397,3741.638942,1421927575,1421927576,56.30719,55.598095,0.05376,0.007079,0.046681,0,1,0,1,1,1,1,3,3,1,1,3,Exploits,1
59.166.0.7,48253,149.171.126.2,5190,tcp,FIN,0.004919,1470,1728,31,29,5,4,-,2283391,2610286.75,22,14,255,255,3131243529,3131545337,67,123,0,0,14.422811,0.41617,1421927577,1421927577,0.234238,0.321231,0.000796,0.000603,0.000193,0,0,0,0,0,3,6,1,1,1,1,1,,0
59.166.0.8,30949,149.171.126.6,31164,tcp,FIN,0.016879,2974,30506,31,29,7,18,-,1380650.5,14169560,48,50,255,255,3067047337,3067346760,62,610,0,0,20.246731,19.241227,1421927577,1421927577,0.35234,0.33198,0.000719,0.000601,0.000118,0,0,0,0,0,5,4,1,6,1,1,1,,0
59.166.0.1,38443,149.171.126.4,22,tcp,FIN,1.168025,9504,12298,31,29,26,31,ssh,64491.76953,83498.21094,108,114,255,255,261660221,2411560075,88,108,0,0,810.658393,788.964778,1421927576,1421927577,10.91314,10.330637,0.000813,0.000652,0.000161,0,0,0,0,0,1,2,4,2,1,1,2,,0
59.166.0.3,58556,149.171.126.5,80,tcp,FIN,1.005686,1684,10168,31,29,3,5,http,12441.25879,76397.60156,14,18,255,255,2707051160,562695239,120,565,1,3924,8765.73666,7674.446562,1421927576,1421927577,77.334077,59.124353,0.00069,0.000568,0.000122,0,0,1,0,0,2,1,5,2,1,1,2,,0
175.45.176.3,316,149.171.126.12,80,tcp,RST,0.11454,258,86,254,60,1,1,-,15016.58789,3003.317627,6,2,255,255,3227686688,2001402687,43,43,0,0,1497.611033,0,1421927577,1421927577,22.908,0.01,0.105518,0.053535,0.051983,0,0,0,0,0,21,21,7,7,7,1,7,,0
175.45.176.3,3897,149.171.126.12,80,tcp,RST,0.136161,258,86,254,60,1,1,-,12632.10449,2526.420898,6,2,255,255,2820736735,3276456714,43,43,0,0,1814.693719,0,1421927577,1421927577,27.2322,0.008,0.128071,0.060788,0.067283,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.8,8969,149.171.126.9,25740,tcp,FIN,0.046341,320,1826,31,29,1,2,ftp-data,46093.09375,275868.0313,6,8,255,255,1161666024,1170124938,53,228,0,0,640.96781,15.694437,1421927577,1421927577,9.2018,6.545143,0.000666,0.000519,0.000147,0,0,0,0,0,3,3,1,6,1,1,1,,0
59.166.0.5,21963,149.171.126.8,5190,tcp,FIN,0.089085,1470,1728,31,29,5,4,-,126081.8359,144132.0156,22,14,255,255,621660882,621935975,67,123,0,0,403.154983,14.955198,1421927577,1421927577,4.242143,6.795692,0.000777,0.000601,0.000176,0,0,0,0,0,8,8,1,1,1,1,1,,0
59.166.0.8,6929,149.171.126.5,4651,tcp,FIN,0.011183,2438,19266,31,29,7,13,-,1698292,13438254,38,40,255,255,1101665331,1125884898,64,482,0,0,0,16.833454,1421927577,1421927577,0.30075,0.279105,0.000758,0.000574,0.000184,0,0,0,0,0,5,7,5,6,1,1,3,,0
175.45.176.3,42030,149.171.126.12,80,tcp,RST,0.073632,258,86,254,60,1,1,-,23359.4082,4671.881836,6,2,255,255,3603240515,2662132346,43,43,0,0,932.696539,0,1421927577,1421927577,14.7264,0.008,0.065447,0.013559,0.051888,0,0,0,0,0,21,21,7,7,7,1,7,,0
175.45.176.3,34022,149.171.126.12,80,tcp,RST,0.147081,258,86,254,60,1,1,-,11694.23633,2338.847168,6,2,255,255,1970104733,2571547653,43,43,0,0,1693.824785,0,1421927577,1421927577,29.4162,0.008,0.115572,0.052628,0.062944,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.8,42220,149.171.126.5,53,udp,CON,0.001214,130,162,31,29,0,0,dns,428336.0625,533772.625,2,2,0,0,0,0,65,81,0,0,0,0,1421927577,1421927577,0.011,0.008,0,0,0,0,0,0,0,0,1,4,5,6,1,1,3,,0
59.166.0.8,49148,149.171.126.5,53639,tcp,FIN,0.039767,5174,83812,31,29,7,39,-,1029396.188,16677345,90,92,255,255,3247048332,3247408910,57,911,0,0,23.152791,22.566246,1421927577,1421927577,0.442955,0.429538,0.000796,0.000668,0.000128,0,0,0,0,0,5,7,5,6,1,1,3,,0
59.166.0.9,24896,149.171.126.4,22,tcp,FIN,0.821848,5928,8010,31,29,14,17,ssh,56779.35938,76627.3125,62,58,255,255,2827048073,681939284,96,138,0,0,888.734081,920.361921,1421927577,1421927577,13.472918,14.406877,0.000658,0.000517,0.000141,0,0,0,0,0,1,2,4,2,1,1,1,,0
59.166.0.9,49551,149.171.126.0,5190,tcp,FIN,0.004649,1470,1728,31,29,5,4,-,2416003.5,2761884.5,22,14,255,255,1041662025,1041946936,67,123,0,0,13.544659,0.401154,1421927577,1421927577,0.221381,0.298385,0.000765,0.000606,0.000159,0,0,0,0,0,2,2,2,2,1,1,1,,0
175.45.176.3,20405,149.171.126.12,80,tcp,RST,0.111349,258,86,254,60,1,1,-,15446.92773,3089.385498,6,2,255,255,1411811948,3197837763,43,43,0,0,1470.748228,0,1421927577,1421927577,22.2698,0.008,0.103724,0.052651,0.051073,0,0,0,0,0,21,21,7,7,7,1,7,,0
175.45.176.3,43437,149.171.126.12,80,tcp,RST,0.115349,258,86,254,60,1,1,-,14911.26856,2982.253906,6,2,255,255,2375798495,3687891556,43,43,0,0,1485.958978,0,1421927577,1421927577,23.0698,0.01,0.10452,0.051688,0.052832,0,0,0,0,0,21,21,7,7,7,1,7,,0
175.45.176.3,50171,149.171.126.12,80,tcp,RST,0.116851,258,86,254,60,1,1,-,14719.59961,2943.919922,6,2,255,255,709558315,1341750743,43,43,0,0,1540.56564,0,1421927577,1421927577,23.3702,0.008,0.108631,0.050794,0.057837,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.1,61402,149.171.126.4,53,udp,CON,0.001015,146,178,31,29,0,0,dns,575369.4375,701477.8125,2,2,0,0,0,0,73,89,0,0,0,0,1421927577,1421927577,0.01,0.005,0,0,0,0,0,0,0,0,3,2,4,2,1,1,2,,0
59.166.0.8,53839,149.171.126.4,30557,tcp,FIN,0.02901,4014,59460,31,29,7,28,-,1090658.375,16162978,68,70,255,255,3067050025,3081718726,59,849,0,0,0,21.897673,1421927577,1421927577,0.427806,0.412391,0.0007,0.000551,0.000149,0,0,0,0,0,5,2,4,6,1,1,1,,0
59.166.0.2,29810,149.171.126.0,63199,tcp,FIN,0.016015,2974,30506,31,29,7,18,-,1455135.75,14933999,48,50,255,255,3011241985,862006813,62,610,0,0,18.711616,17.821222,1421927577,1421927577,0.332489,0.312694,0.00093,0.000683,0.000247,0,0,0,0,0,5,2,2,2,1,1,1,,0
59.166.0.2,31347,149.171.126.7,29415,tcp,FIN,0.028866,4014,59460,31,29,7,28,-,1096099.25,16243608,68,70,255,255,3011245169,3017017737,59,849,0,0,0,21.917328,1421927577,1421927577,0.425045,0.410188,0.000709,0.000559,0.00015,0,0,0,0,0,5,3,1,2,1,1,1,,0
59.166.0.3,29307,149.171.126.5,53,udp,CON,0.00106,146,178,31,29,0,0,dns,550943.375,671698.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421927577,1421927577,0.01,0.008,0,0,0,0,0,0,0,0,3,4,5,2,1,1,2,,0
59.166.0.3,50698,149.171.126.2,80,tcp,FIN,1.005888,1684,10168,31,29,3,5,http,12438.76074,76382.26563,14,18,255,255,2951246852,802699408,120,565,1,3924,8765.616034,7674.102037,1421927577,1421927578,77.348846,59.138059,0.000667,0.000537,0.00013,0,0,1,0,0,2,1,3,3,1,1,1,,0
59.166.0.2,11380,149.171.126.3,53,udp,CON,0.001172,146,178,31,29,0,0,dns,498293.5313,607508.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421927578,1421927578,0.01,0.004,0,0,0,0,0,0,0,0,2,1,1,3,2,1,1,,0
59.166.0.7,37172,149.171.126.4,35240,tcp,FIN,0.11492,4014,59460,31,29,7,28,-,275321.9688,4080125.5,68,70,255,255,1461663486,1471610051,59,849,0,0,0,89.777044,1421927578,1421927578,1.710328,1.657565,0.000683,0.000544,0.000139,0,0,0,0,0,3,2,1,3,1,1,1,,0
175.45.176.3,25713,149.171.126.12,80,tcp,RST,0.111097,258,86,254,60,1,1,-,15481.96582,3096.393311,6,2,255,255,1601149745,1362877617,43,43,0,0,1474.150105,0,1421927578,1421927578,22.2194,0.01,0.104001,0.05372,0.050281,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.1,22448,149.171.126.6,53,udp,CON,0.001066,146,178,31,29,0,0,dns,547842.4375,667917.4375,2,2,0,0,0,0,73,89,0,0,0,0,1421927578,1421927578,0.011,0.008,0,0,0,0,0,0,0,0,3,2,1,4,2,1,1,,0
59.166.0.5,62455,149.171.126.5,111,udp,CON,0.004662,568,304,31,29,0,0,-,731016.6875,391248.375,4,4,0,0,0,0,142,76,0,0,1.750327,1.462061,1421927578,1421927578,1.244667,1.042333,0,0,0,0,0,0,0,0,8,7,4,5,1,1,3,,0
59.166.0.1,54739,149.171.126.9,80,tcp,FIN,1.004832,1580,10168,31,29,3,5,http,11536.25684,76462.53125,12,18,255,255,741663694,2892241236,132,565,1,3924,9529.776483,7674.742847,1421927577,1421927578,91.315634,59.075233,0.000685,0.000549,0.000136,0,0,1,0,0,1,1,5,4,1,1,1,,0
59.166.0.8,7953,149.171.126.9,21,tcp,FIN,0.858451,2934,3742,31,29,11,15,ftp,26820.40039,34229.09375,52,54,255,255,3307051289,3312392747,56,69,0,0,1573.79228,52.731594,1421927577,1421927578,16.826197,16.187227,0.00066,0.000524,0.000136,0,0,0,1,1,1,1,5,3,1,1,3,,0
175.45.176.3,31737,149.171.126.12,80,tcp,RST,0.135011,258,86,254,60,1,1,-,12739.70215,2547.94043,6,2,255,255,40455052,610717201,43,43,0,0,1703.036206,0,1421927578,1421927578,27.0022,0.008,0.119421,0.053294,0.066127,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.1,55489,149.171.126.1,25740,tcp,FIN,0.046442,320,1826,31,29,1,2,ftp-data,45992.85156,275268.0938,6,8,255,255,1641668500,1729861100,53,228,0,0,642.871559,15.743976,1421927578,1421927578,9.2228,6.561571,0.000641,0.000507,0.000134,0,0,0,0,0,3,3,1,4,1,1,1,,0
175.45.176.3,19139,149.171.126.12,80,tcp,RST,0.125067,258,86,254,60,1,1,-,13752.62891,2750.525879,6,2,255,255,3736303564,2169851631,43,43,0,0,1528.714207,0,1421927578,1421927578,25.0134,0.009,0.106501,0.055291,0.05121,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.3,14079,149.171.126.8,41663,tcp,FIN,0.028214,4014,59460,31,29,7,28,-,1121429.125,16618983,68,70,255,255,3551244471,1412217769,59,849,0,0,0,21.398516,1421927578,1421927578,0.415403,0.400841,0.000695,0.000552,0.000143,0,0,0,0,0,9,8,3,3,1,1,1,,0
59.166.0.3,40040,149.171.126.7,10804,tcp,FIN,0.017006,2974,30506,31,29,7,18,-,1370339.875,14063742,48,50,255,255,1401660195,1401990080,62,610,0,0,20.775372,19.745635,1421927578,1421927578,0.354617,0.333265,0.00084,0.000666,0.000174,0,0,0,0,0,9,3,2,3,1,1,1,,0
59.166.0.5,58322,149.171.126.5,54782,tcp,FIN,0.284087,4152,2976,31,29,7,7,-,112444.4297,80820.3125,26,28,255,255,1581673048,3730266725,160,106,0,0,673.541549,17.496693,1421927578,1421927578,11.34972,10.500148,0.000747,0.000578,0.000169,0,0,0,0,0,8,7,4,5,1,1,3,,0
59.166.0.7,25194,149.171.126.7,22,tcp,FIN,0.010969,5928,8010,31,29,14,17,ssh,4254171,5741271,62,58,255,255,1761662416,1761970038,96,138,0,0,11.608129,11.604838,1421927578,1421927578,0.17982,0.178982,0.000783,0.00063,0.000153,0,0,0,0,0,1,2,2,3,1,1,1,,0
59.166.0.8,39574,149.171.126.9,11922,tcp,FIN,0.222383,424,8824,31,29,1,4,ftp-data,13346.34375,290993.4688,8,12,255,255,1161666948,3407328340,53,735,0,0,2148.946795,1709.156577,1421927578,1421927578,31.721001,20.164455,0.00072,0.000567,0.000153,0,0,0,0,0,3,3,5,3,1,1,3,,0
175.45.176.3,12939,149.171.126.12,80,tcp,RST,0.116271,258,86,254,60,1,1,-,14793.02734,2958.605469,6,2,255,255,2513949415,1887518805,43,43,0,0,1502.488065,0,1421927577,1421927578,23.2542,0.005,0.105729,0.052809,0.05292,0,0,0,0,0,21,21,7,7,7,1,7,,0
175.45.176.3,52900,149.171.126.12,80,tcp,RST,0.134505,258,86,254,60,1,1,-,12787.62793,2557.525635,6,2,255,255,257920618,3465995481,43,43,0,0,1771.818528,0,1421927578,1421927578,26.901,0.01,0.124927,0.072192,0.052735,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.1,22823,149.171.126.2,53,udp,CON,0.001051,130,162,31,29,0,0,dns,494766.9063,616555.6875,2,2,0,0,0,0,65,81,0,0,0,0,1421927578,1421927578,0.008,0.008,0,0,0,0,0,0,0,0,3,2,3,4,2,1,1,,0
59.166.0.5,54982,149.171.126.5,36986,udp,CON,0.001799,520,304,31,29,0,0,-,1734296.875,1013896.625,4,4,0,0,0,0,130,76,0,0,0.638989,0.32834,1421927578,1421927578,0.456333,0.236667,0,0,0,0,0,0,0,0,8,7,4,5,1,1,3,,0
59.166.0.7,35644,149.171.126.9,35393,tcp,FIN,0.015995,2974,30506,31,29,7,18,-,1456955.375,14952673,48,50,255,255,3611241130,3607344842,62,610,0,0,19.663849,18.549257,1421927578,1421927578,0.333255,0.313265,0.000792,0.000634,0.000158,0,0,0,0,0,3,4,5,3,1,1,1,,0
175.45.176.3,56316,149.171.126.12,80,tcp,RST,0.083506,258,86,254,60,1,1,-,20597.32227,4119.464355,6,2,255,255,1746440816,2839265696,43,43,0,0,1065.447032,0,1421927578,1421927578,16.7012,0.01,0.074842,0.053978,0.020864,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.2,41353,149.171.126.0,25,tcp,FIN,0.024296,37268,3380,31,29,18,8,smtp,12035561,1086598.625,52,42,255,255,1281664775,1282716716,717,80,0,0,27.959728,1.095588,1421927578,1421927578,0.469471,0.579293,0.00068,0.000541,0.000139,0,0,0,0,0,1,1,1,3,1,1,1,,0
59.166.0.2,9866,149.171.126.5,53,udp,CON,0.001113,146,178,31,29,0,0,dns,524708,639712.5,2,2,0,0,0,0,73,89,0,0,0,0,1421927578,1421927578,0.011,0.008,0,0,0,0,0,0,0,0,2,4,4,3,2,1,1,,0
59.166.0.5,38929,149.171.126.8,6731,tcp,FIN,0.016006,2974,30506,31,29,7,18,-,1455954,14942396,48,50,255,255,3371243125,1221997674,62,610,0,0,18.798137,17.864069,1421927578,1421927578,0.333,0.312878,0.000826,0.000665,0.000161,0,0,0,0,0,8,8,3,5,1,1,1,,0
59.166.0.8,38546,149.171.126.9,23183,tcp,FIN,0.049113,8928,320,31,29,4,1,ftp-data,1350518.125,43491.53906,14,6,255,255,1161667958,3608815858,638,53,0,0,403.091377,19.199775,1421927578,1421927578,3.777923,9.6986,0.000598,0.000473,0.000125,0,0,0,0,0,3,3,5,3,1,1,3,,0
59.166.0.9,35878,149.171.126.8,5190,tcp,FIN,0.04193,1470,1728,31,29,5,4,-,267875.0313,306224.6563,22,14,255,255,1521660760,3667339695,67,123,0,0,257.241483,10.141637,1421927578,1421927578,1.996667,3.167923,0.000776,0.000615,0.000161,0,0,0,0,0,2,8,3,1,1,1,1,,0
175.45.176.3,45431,149.171.126.12,80,tcp,RST,0.06287,258,86,254,60,1,1,-,27358.03906,5471.60791,6,2,255,255,3780123730,2783254051,43,43,0,0,769.438826,0,1421927578,1421927578,12.574,0.01,0.053618,0.027297,0.026321,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.5,11024,149.171.126.2,8779,tcp,FIN,0.079884,4014,59460,31,29,7,28,-,396074.3125,5869611,68,70,255,255,1221665886,1231628959,59,849,0,0,71.726558,70.37679,1421927578,1421927578,1.186642,1.149594,0.000695,0.000558,0.000137,0,0,0,0,0,8,6,3,5,1,1,1,,0
175.45.176.2,41045,149.171.126.13,80,tcp,FIN,0.184237,804,6868,62,252,2,4,http,31437.76758,273387,10,12,255,255,2898231243,3211197766,80,572,1,2946,1020.28716,1099.356107,1421927578,1421927578,20.470778,13.996273,0.04656,0.029523,0.017037,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,1822,149.171.126.12,80,tcp,RST,0.228838,258,86,254,60,1,1,-,7516.234375,1503.246826,6,2,255,255,1756224479,2296822072,43,43,0,0,3178.331435,0,1421927578,1421927579,45.7676,0.011,0.224717,0.192158,0.032559,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.1,60538,149.171.126.1,21,tcp,FIN,0.94372,2934,3742,31,29,11,15,ftp,24397.06641,31136.35547,52,54,255,255,1641667194,1658899697,56,69,0,0,1438.375741,52.899563,1421927578,1421927579,18.497118,17.795584,0.000692,0.00055,0.000142,0,0,0,1,1,1,1,3,3,1,1,3,,0
175.45.176.3,5884,149.171.126.12,80,tcp,RST,0.106336,258,86,254,60,1,1,-,16175.14356,3235.028564,6,2,255,255,2946670740,1619157266,43,43,0,0,1419.232954,0,1421927579,1421927579,21.2672,0.008,0.100171,0.056099,0.044072,0,0,0,0,0,21,21,7,7,7,1,7,,0
175.45.176.3,62399,149.171.126.12,80,tcp,RST,0.081084,258,86,254,60,1,1,-,21212.57031,4242.51416,6,2,255,255,2537688839,785035770,43,43,0,0,855.657022,0,1421927579,1421927579,16.2168,0.01,0.054245,0.028202,0.026043,0,0,0,0,0,21,21,7,7,7,1,7,,0
175.45.176.3,63446,149.171.126.12,80,tcp,RST,0.066876,258,86,254,60,1,1,-,25719.24023,5143.848145,6,2,255,255,1487913341,2211296719,43,43,0,0,834.599668,0,1421927579,1421927579,13.3752,0.003,0.058415,0.032286,0.026129,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.3,55304,149.171.126.9,58156,tcp,FIN,0.01601,2974,30506,31,29,7,18,-,1455590.25,14938664,48,50,255,255,1821661040,1821889951,62,610,0,0,0,18.74292,1421927579,1421927579,0.333723,0.316796,0.00061,0.000483,0.000127,0,0,0,0,0,9,4,2,5,1,1,1,,0
59.166.0.3,57645,149.171.126.5,53,udp,CON,0.000944,146,178,31,29,0,0,dns,618644.0625,754237.25,2,2,0,0,0,0,73,89,0,0,0,0,1421927579,1421927579,0.003,0.009,0,0,0,0,0,0,0,0,3,4,1,5,1,1,1,,0
59.166.0.6,5921,149.171.126.9,53,udp,CON,0.001177,146,178,31,29,0,0,dns,496176.7188,604927.8125,2,2,0,0,0,0,73,89,0,0,0,0,1421927579,1421927579,0.01,0.008,0,0,0,0,0,0,0,0,2,1,2,2,1,1,1,,0
175.45.176.3,15212,149.171.126.12,80,tcp,RST,0.099667,258,86,254,60,1,1,-,17257.4668,3451.493652,6,2,255,255,531761269,2332335174,43,43,0,0,1277.949854,0,1421927579,1421927579,19.9334,0.008,0.089835,0.062094,0.027741,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.1,27753,149.171.126.1,23183,tcp,FIN,0.223443,8928,320,31,29,4,1,ftp-data,296845.2813,9559.485352,14,6,255,255,1641670469,2023302806,638,53,0,0,1586.596069,67.973992,1421927579,1421927579,17.187924,44.552801,0.000693,0.000542,0.000151,0,0,0,0,0,3,3,3,3,1,1,3,,0
59.166.0.2,8691,149.171.126.8,5190,tcp,FIN,0.004637,1470,1728,31,29,5,4,-,2422255.75,2769031.5,22,14,255,255,2183760592,2184104863,67,123,0,0,13.579686,0.395432,1421927579,1421927579,0.22081,0.294846,0.000827,0.00066,0.000167,0,0,0,0,0,5,8,2,1,1,1,1,,0
59.166.0.1,54386,149.171.126.1,11922,tcp,FIN,0.223495,424,8824,31,29,1,4,ftp-data,13279.93848,289545.625,8,12,255,255,1641669447,3971279953,53,735,0,0,2165.688834,1725.417446,1421927579,1421927579,31.879714,20.271637,0.000623,0.000501,0.000122,0,0,0,0,0,3,3,3,3,1,1,3,,0
59.166.0.3,45442,149.171.126.6,54854,tcp,FIN,0.016011,2974,30506,31,29,7,18,-,1455499.375,14937731,48,50,255,255,2299564195,154491491,62,610,0,0,19.062182,18.198925,1421927579,1421927579,0.332426,0.313694,0.000789,0.00063,0.000159,0,0,0,0,0,9,4,3,5,1,1,2,,0
59.166.0.9,52619,149.171.126.3,25,tcp,FIN,0.021346,37268,3380,31,29,18,8,smtp,13698867,1236765.75,52,42,255,255,2001664780,2002672691,717,80,0,0,22.81116,0.87962,1421927579,1421927579,0.411333,0.507463,0.000673,0.000536,0.000137,0,0,0,0,0,1,1,1,2,1,1,1,,0
175.45.176.3,36837,149.171.126.12,80,tcp,RST,0.153155,258,86,254,60,1,1,-,11230.45313,2246.090576,6,2,255,255,2219816017,1599758054,43,43,0,0,1899.884925,0,1421927579,1421927579,30.631,0.008,0.132808,0.112926,0.019882,0,0,0,0,0,21,21,7,7,7,1,7,,0
59.166.0.0,2026,149.171.126.4,53,udp,CON,0.001137,146,178,31,29,0,0,dns,513632.3438,626209.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421927579,1421927579,0.011,0.009,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,,0
